#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome C","NC_006069.1",2619684,2622591,"+",2909947,,"YALI0_C19151g","XP_502001.1",927,"YALI0C19151p"
"chromosome C","NC_006069.1",2623989,2625383,"+",2909950,,"YALI0_C19195g","XP_502002.1",279,"YALI0C19195p"
"chromosome C","NC_006069.1",2626597,2627625,"-",2909954,,"YALI0_C19217g","XP_502003.1",342,"YALI0C19217p"
"chromosome C","NC_006069.1",2628104,2629309,"-",2909952,,"YALI0_C19239g","XP_502004.1",401,"YALI0C19239p"
"chromosome C","NC_006069.1",2629498,2631231,"-",2909953,,"YALI0_C19261g","XP_502005.1",577,"YALI0C19261p"
"chromosome C","NC_006069.1",2632008,2632436,"-",2909955,,"YALI0_C19283g","XP_502006.1",142,"YALI0C19283p"
"chromosome C","NC_006069.1",2633865,2637767,"-",2909494,,"YALI0_C19305g","XP_502007.1",1300,"YALI0C19305p"
"chromosome C","NC_006069.1",2637770,2639914,"-",2909495,,"YALI0_C19316g","XP_502008.1",714,"YALI0C19316p"
"chromosome C","NC_006069.1",2642147,2642869,"+",2909956,,"YALI0_C19338g","XP_502009.1",240,"YALI0C19338p"
"chromosome C","NC_006069.1",2642931,2644133,"-",2909934,,"YALI0_C19360g","XP_502010.1",400,"YALI0C19360p"
"chromosome C","NC_006069.1",2645281,2646033,"-",2909935,,"YALI0_C19382g","XP_502011.1",250,"YALI0C19382p"
"chromosome C","NC_006069.1",2647361,2648746,"+",2909937,,"YALI0_C19404g","XP_502012.1",461,"YALI0C19404p"
"chromosome C","NC_006069.1",2648965,2651616,"+",2909936,,"YALI0_C19426g","XP_502013.1",883,"YALI0C19426p"
"chromosome C","NC_006069.1",2652452,2653321,"-",2909940,,"YALI0_C19448g","XP_502014.1",289,"YALI0C19448p"
"chromosome C","NC_006069.1",2656885,2657490,"+",2909942,,"YALI0_C19558g","XP_502015.2",201,"YALI0C19558p"
"chromosome C","NC_006069.1",2658555,2659697,"+",2909943,,"YALI0_C19580g","XP_502016.1",380,"YALI0C19580p"
"chromosome C","NC_006069.1",2659921,2661060,"-",2909941,,"YALI0_C19602g","XP_502017.1",379,"YALI0C19602p"
"chromosome C","NC_006069.1",2662343,2663473,"-",2909944,,"YALI0_C19624g","XP_502018.1",376,"YALI0C19624p"
"chromosome C","NC_006069.1",2664858,2665463,"-",2909922,,"YALI0_C19646g","XP_502019.1",201,"YALI0C19646p"
"chromosome C","NC_006069.1",2667055,2668128,"+",2909923,,"YALI0_C19668g","XP_502020.1",357,"YALI0C19668p"
"chromosome C","NC_006069.1",2669157,2670776,"-",2909921,,"YALI0_C19682g","XP_502021.1",539,"YALI0C19682p"
"chromosome C","NC_006069.1",2671525,2671779,"+",2909925,,"YALI0_C19690g","XP_502022.1",84,"YALI0C19690p"
"chromosome C","NC_006069.1",2673732,2675642,"-",2909924,,"YALI0_C19712g","XP_502023.1",636,"YALI0C19712p"
"chromosome C","NC_006069.1",2676906,2677568,"+",2909927,,"YALI0_C19734g","XP_502024.1",220,"YALI0C19734p"
"chromosome C","NC_006069.1",2679107,2679709,"-",2909928,,"YALI0_C19756g","XP_502025.1",200,"YALI0C19756p"
"chromosome C","NC_006069.1",2680476,2682461,"+",2909926,,"YALI0_C19778g","XP_502026.1",661,"YALI0C19778p"
"chromosome C","NC_006069.1",2683689,2686697,"+",2909931,,"YALI0_C19800g","XP_502027.1",1002,"YALI0C19800p"
"chromosome C","NC_006069.1",2687753,2688151,"+",2909929,,"YALI0_C19822g","XP_502028.2",132,"YALI0C19822p"
"chromosome C","NC_006069.1",2690334,2691284,"+",2909930,,"YALI0_C19844g","XP_502029.1",316,"YALI0C19844p"
"chromosome C","NC_006069.1",2691429,2692490,"-",2909933,,"YALI0_C19866g","XP_502030.1",353,"YALI0C19866p"
"chromosome C","NC_006069.1",2694316,2698218,"-",2909496,,"YALI0_C19888g","XP_502031.1",1300,"YALI0C19888p"
"chromosome C","NC_006069.1",2698221,2700365,"-",2909497,,"YALI0_C19899g","XP_502032.1",714,"YALI0C19899p"
"chromosome C","NC_006069.1",2700792,2702137,"-",2909932,,"YALI0_C19943g","XP_502033.1",354,"YALI0C19943p"
"chromosome C","NC_006069.1",2702472,2703296,"+",2909892,,"YALI0_C19965g","XP_502034.1",274,"YALI0C19965p"
"chromosome C","NC_006069.1",2704894,2705811,"+",2909893,,"YALI0_C19987g","XP_502035.1",305,"YALI0C19987p"
"chromosome C","NC_006069.1",2708687,2711812,"+",2909895,,"YALI0_C20053g","XP_502036.1",1041,"YALI0C20053p"
"chromosome C","NC_006069.1",2712053,2712211,"-",7009470,,"YALI0_C20060g","XP_002143038.1",52,"YALI0C20060p"
"chromosome C","NC_006069.1",2713064,2713228,"+",7009471,,"YALI0_C20066g","XP_002143039.1",54,"YALI0C20066p"
"chromosome C","NC_006069.1",2715436,2716580,"+",2909896,,"YALI0_C20075g","XP_502037.2",73,"YALI0C20075p"
"chromosome C","NC_006069.1",2717902,2718477,"-",2909897,,"YALI0_C20097g","XP_502038.1",191,"YALI0C20097p"
"chromosome C","NC_006069.1",2722015,2723811,"-",2909898,,"YALI0_C20119g","XP_502039.1",598,"YALI0C20119p"
"chromosome C","NC_006069.1",2725731,2726937,"+",2909899,,"YALI0_C20141g","XP_502040.2",184,"YALI0C20141p"
"chromosome C","NC_006069.1",2728531,2731938,"-",2909901,,"YALI0_C20207g","XP_502041.1",1135,"YALI0C20207p"
"chromosome C","NC_006069.1",2733326,2733637,"-",2909902,,"YALI0_C20229g","XP_502042.2",103,"YALI0C20229p"
"chromosome C","NC_006069.1",2734373,2735389,"-",2909903,,"YALI0_C20251g","XP_502043.1",338,"YALI0C20251p"
"chromosome C","NC_006069.1",2740103,2744739,"+",2909904,,"YALI0_C20265g","XP_502044.1",1469,"YALI0C20265p"
"chromosome C","NC_006069.1",2744926,2746083,"-",2909905,,"YALI0_C20273g","XP_502045.1",385,"YALI0C20273p"
"chromosome C","NC_006069.1",2748717,2749454,"+",2909906,,"YALI0_C20295g","XP_502046.1",245,"YALI0C20295p"
"chromosome C","NC_006069.1",2750317,2751132,"+",2909877,,"YALI0_C20317g","XP_502047.1",271,"YALI0C20317p"
"chromosome C","NC_006069.1",2751540,2752478,"-",2909878,,"YALI0_C20339g","XP_502048.1",312,"YALI0C20339p"
"chromosome C","NC_006069.1",2752948,2754684,"-",2909879,,"YALI0_C20361g","XP_502049.1",578,"YALI0C20361p"
"chromosome C","NC_006069.1",2755633,2755953,"+",2909880,,"YALI0_C20383g","XP_502050.2",106,"YALI0C20383p"
"chromosome C","NC_006069.1",2757068,2758036,"+",2909881,,"YALI0_C20405g","XP_502051.1",322,"YALI0C20405p"
"chromosome C","NC_006069.1",2758108,2758824,"-",2909882,,"YALI0_C20427g","XP_502052.1",238,"YALI0C20427p"
"chromosome C","NC_006069.1",2759678,2760448,"-",2909883,,"YALI0_C20449g","XP_502053.1",256,"YALI0C20449p"
"chromosome C","NC_006069.1",2764242,2766194,"+",2909884,,"YALI0_C20471g","XP_502054.1",650,"YALI0C20471p"
"chromosome C","NC_006069.1",2767579,2768391,"-",2909888,,"YALI0_C20625g","XP_502055.1",270,"YALI0C20625p"
"chromosome C","NC_006069.1",2768597,2770272,"-",2909889,,"YALI0_C20647g","XP_502056.1",542,"YALI0C20647p"
"chromosome C","NC_006069.1",2771304,2773022,"+",2909890,,"YALI0_C20669g","XP_502057.1",572,"YALI0C20669p"
"chromosome C","NC_006069.1",2775500,2777038,"+",2909891,,"YALI0_C20691g","XP_502058.1",512,"YALI0C20691p"
"chromosome C","NC_006069.1",2777765,2778625,"+",2909861,,"YALI0_C20713g","XP_502059.1",286,"YALI0C20713p"
"chromosome C","NC_006069.1",2778908,2779804,"-",2909862,,"YALI0_C20735g","XP_502060.2",260,"YALI0C20735p"
"chromosome C","NC_006069.1",2780747,2784466,"+",2909863,,"YALI0_C20757g","XP_502061.1",1239,"YALI0C20757p"
"chromosome C","NC_006069.1",2785847,2789710,"+",2909864,,"YALI0_C20779g","XP_502062.1",1287,"YALI0C20779p"
"chromosome C","NC_006069.1",2790772,2791008,"+",2909865,,"YALI0_C20801g","XP_502063.1",78,"YALI0C20801p"
"chromosome C","NC_006069.1",2791061,2793709,"-",2909866,,"YALI0_C20823g","XP_502064.1",882,"YALI0C20823p"
"chromosome C","NC_006069.1",2795562,2796884,"-",2909868,,"YALI0_C20889g","XP_502065.1",440,"YALI0C20889p"
"chromosome C","NC_006069.1",2797407,2798642,"-",2909869,,"YALI0_C20911g","XP_502066.1",411,"YALI0C20911p"
"chromosome C","NC_006069.1",2805393,2808209,"+",2909870,,"YALI0_C20933g","XP_502067.2",923,"YALI0C20933p"
"chromosome C","NC_006069.1",2808810,2809883,"+",2909871,,"YALI0_C20955g","XP_502068.1",357,"YALI0C20955p"
"chromosome C","NC_006069.1",2811174,2812328,"+",2909872,,"YALI0_C20977g","XP_502069.1",384,"YALI0C20977p"
"chromosome C","NC_006069.1",2812617,2814281,"-",2909873,,"YALI0_C20999g","XP_502070.1",554,"YALI0C20999p"
"chromosome C","NC_006069.1",2815693,2816364,"+",2909874,,"YALI0_C21021g","XP_502071.1",223,"YALI0C21021p"
"chromosome C","NC_006069.1",2816588,2817076,"-",2909875,,"YALI0_C21043g","XP_502072.1",162,"YALI0C21043p"
"chromosome C","NC_006069.1",2817865,2819508,"-",2909876,,"YALI0_C21065g","XP_502073.1",547,"YALI0C21065p"
"chromosome C","NC_006069.1",2822067,2823179,"-",2909853,,"YALI0_C21087g","XP_502074.1",370,"YALI0C21087p"
"chromosome C","NC_006069.1",2823892,2824452,"+",2909851,,"YALI0_C21109g","XP_502075.1",186,"YALI0C21109p"
"chromosome C","NC_006069.1",2824925,2827099,"+",2909852,,"YALI0_C21131g","XP_502076.1",724,"YALI0C21131p"
"chromosome C","NC_006069.1",2830917,2835823,"-",2909858,,"YALI0_C21186g","XP_502079.1",1567,"YALI0C21186p"
"chromosome C","NC_006069.1",2840596,2840994,"+",2909857,,"YALI0_C21219g","XP_502081.1",132,"YALI0C21219p"
"chromosome C","NC_006069.1",2843032,2843565,"-",2909860,,"YALI0_C21252g","XP_502083.1",177,"YALI0C21252p"
"chromosome C","NC_006069.1",2844614,2845135,"+",2909839,,"YALI0_C21274g","XP_502084.1",173,"YALI0C21274p"
"chromosome C","NC_006069.1",2847298,2848350,"+",2909840,,"YALI0_C21296g","XP_502085.1",350,"YALI0C21296p"
"chromosome C","NC_006069.1",2849368,2851650,"+",2909838,,"YALI0_C21318g","XP_502086.1",760,"YALI0C21318p"
"chromosome C","NC_006069.1",2853790,2857179,"+",2909842,,"YALI0_C21340g","XP_502087.1",1129,"YALI0C21340p"
"chromosome C","NC_006069.1",2859735,2860859,"+",2909841,,"YALI0_C21362g","XP_502088.1",374,"YALI0C21362p"
"chromosome C","NC_006069.1",2861981,2862562,"+",2909844,,"YALI0_C21384g","XP_502089.1",193,"YALI0C21384p"
"chromosome C","NC_006069.1",2862878,2864449,"+",2909845,,"YALI0_C21406g","XP_502090.1",523,"YALI0C21406p"
"chromosome C","NC_006069.1",2865288,2866748,"-",2909843,,"YALI0_C21428g","XP_502091.1",486,"YALI0C21428p"
"chromosome C","NC_006069.1",2867479,2868438,"+",2909848,,"YALI0_C21450g","XP_502092.1",319,"YALI0C21450p"
"chromosome C","NC_006069.1",2869028,2870884,"-",2909846,,"YALI0_C21472g","XP_502093.1",618,"YALI0C21472p"
"chromosome C","NC_006069.1",2873929,2875725,"+",2909847,,"YALI0_C21494g","XP_502094.1",512,"YALI0C21494p"
"chromosome C","NC_006069.1",2876763,2878028,"+",2909850,,"YALI0_C21516g","XP_502095.1",421,"YALI0C21516p"
"chromosome C","NC_006069.1",2878369,2886227,"-",2909849,,"YALI0_C21538g","XP_502096.1",2465,"YALI0C21538p"
"chromosome C","NC_006069.1",2890138,2891301,"+",2909823,,"YALI0_C21560g","XP_502097.1",387,"60S ribosomal protein L3"
"chromosome C","NC_006069.1",2895431,2897125,"+",2909824,,"YALI0_C21582g","XP_502098.2",462,"YALI0C21582p"
"chromosome C","NC_006069.1",2897517,2899286,"-",2909825,,"YALI0_C21604g","XP_502099.1",589,"YALI0C21604p"
"chromosome C","NC_006069.1",2900294,2901094,"-",2909826,,"YALI0_C21626g","XP_502100.1",266,"YALI0C21626p"
"chromosome C","NC_006069.1",2901693,2905709,"+",2909827,,"YALI0_C21648g","XP_502101.1",1338,"YALI0C21648p"
"chromosome C","NC_006069.1",2905890,2906318,"+",2909828,,"YALI0_C21670g","XP_502102.1",142,"YALI0C21670p"
"chromosome C","NC_006069.1",2906368,2907414,"-",2909829,,"YALI0_C21692g","XP_502103.1",348,"YALI0C21692p"
"chromosome C","NC_006069.1",2909276,2909848,"-",2909831,,"YALI0_C21736g","XP_502104.1",190,"YALI0C21736p"
"chromosome C","NC_006069.1",2911290,2914193,"+",2909832,,"YALI0_C21758g","XP_502105.1",967,"YALI0C21758p"
"chromosome C","NC_006069.1",2916568,2916897,"-",2909833,,"YALI0_C21780g","XP_502106.1",109,"YALI0C21780p"
"chromosome C","NC_006069.1",2917503,2918198,"-",7009475,,"YALI0_C21789g","XP_002143040.1",87,"YALI0C21789p"
"chromosome C","NC_006069.1",2918778,2921463,"-",2909834,,"YALI0_C21802g","XP_502107.2",879,"YALI0C21802p"
"chromosome C","NC_006069.1",2922132,2923176,"+",2909835,,"YALI0_C21824g","XP_502108.1",190,"YALI0C21824p"
"chromosome C","NC_006069.1",2923851,2927204,"-",2909836,,"YALI0_C21846g","XP_502109.1",1117,"YALI0C21846p"
"chromosome C","NC_006069.1",2927855,2929216,"+",2909837,,"YALI0_C21868g","XP_502110.1",453,"YALI0C21868p"
"chromosome C","NC_006069.1",2929767,2930969,"+",2909812,,"YALI0_C21890g","XP_502111.1",400,"YALI0C21890p"
"chromosome C","NC_006069.1",2931897,2932634,"-",2909813,,"YALI0_C21912g","XP_502112.1",245,"YALI0C21912p"
"chromosome C","NC_006069.1",2934629,2935348,"+",2909811,,"YALI0_C21934g","XP_502113.1",239,"YALI0C21934p"
"chromosome C","NC_006069.1",2935698,2937824,"-",2909816,,"YALI0_C21956g","XP_502114.1",708,"YALI0C21956p"
"chromosome C","NC_006069.1",2938962,2940128,"-",2909814,,"YALI0_C21978g","XP_502115.1",388,"YALI0C21978p"
"chromosome C","NC_006069.1",2940368,2941087,"-",2909815,,"YALI0_C22000g","XP_502116.1",239,"YALI0C22000p"
"chromosome C","NC_006069.1",2943775,2945799,"-",2909817,,"YALI0_C22022g","XP_502117.1",674,"YALI0C22022p"
"chromosome C","NC_006069.1",2946367,2948340,"-",2909818,,"YALI0_C22044g","XP_502118.1",657,"YALI0C22044p"
"chromosome C","NC_006069.1",2949121,2951769,"+",2909819,,"YALI0_C22066g","XP_502119.1",882,"YALI0C22066p"
"chromosome C","NC_006069.1",2951922,2953064,"-",2909820,,"YALI0_C22088g","XP_502120.1",380,"YALI0C22088p"
"chromosome C","NC_006069.1",2954244,2955018,"-",2909822,,"YALI0_C22121g","XP_502122.2",205,"YALI0C22121p"
"chromosome C","NC_006069.1",2956483,2959278,"+",2909686,,"YALI0_C22143g","XP_502123.1",931,"YALI0C22143p"
"chromosome C","NC_006069.1",2959436,2960515,"-",2909687,,"YALI0_C22165g","XP_502124.1",359,"YALI0C22165p"
"chromosome C","NC_006069.1",2961486,2962484,"+",2909688,,"YALI0_C22187g","XP_502125.1",332,"YALI0C22187p"
"chromosome C","NC_006069.1",2963258,2964457,"+",2909689,,"YALI0_C22209g","XP_502126.1",399,"YALI0C22209p"
"chromosome C","NC_006069.1",2966343,2971043,"-",2909690,,"YALI0_C22231g","XP_502127.1",1394,"YALI0C22231p"
"chromosome C","NC_006069.1",2972061,2973701,"+",2909691,,"YALI0_C22253g","XP_502128.1",546,"YALI0C22253p"
"chromosome C","NC_006069.1",2974428,2975478,"+",2909692,,"YALI0_C22275g","XP_502129.2",273,"YALI0C22275p"
"chromosome C","NC_006069.1",2976252,2977097,"+",2909693,,"YALI0_C22297g","XP_502130.1",281,"YALI0C22297p"
"chromosome C","NC_006069.1",2977349,2978516,"+",2909694,,"YALI0_C22319g","XP_502131.2",259,"YALI0C22319p"
"chromosome C","NC_006069.1",2979689,2981392,"+",2909695,,"YALI0_C22341g","XP_502132.1",567,"YALI0C22341p"
"chromosome C","NC_006069.1",2982289,2983785,"-",2909696,,"YALI0_C22363g","XP_502133.1",498,"YALI0C22363p"
"chromosome C","NC_006069.1",2986697,2988589,"-",2909697,,"YALI0_C22385g","XP_502134.1",630,"YALI0C22385p"
"chromosome C","NC_006069.1",2989405,2989587,"-",7009476,,"YALI0_C22394g","XP_002143041.1",60,"YALI0C22394p"
"chromosome C","NC_006069.1",2995828,2997471,"-",2909662,,"YALI0_C22462g","XP_502138.1",547,"YALI0C22462p"
"chromosome C","NC_006069.1",2999209,2999979,"+",2909660,,"YALI0_C22484g","XP_502139.1",256,"YALI0C22484p"
"chromosome C","NC_006069.1",3001298,3002701,"-",2909661,,"YALI0_C22506g","XP_502140.1",467,"YALI0C22506p"
"chromosome C","NC_006069.1",3003517,3004168,"-",2909664,,"YALI0_C22528g","XP_502141.2",74,"YALI0C22528p"
"chromosome C","NC_006069.1",3005516,3010419,"+",2909663,,"YALI0_C22550g","XP_502142.1",1483,"YALI0C22550p"
"chromosome C","NC_006069.1",3013749,3014582,"+",2909667,,"YALI0_C22572g","XP_502143.1",277,"YALI0C22572p"
"chromosome C","NC_006069.1",3015965,3017683,"-",2909665,,"YALI0_C22594g","XP_502144.1",572,"YALI0C22594p"
"chromosome C","NC_006069.1",3021264,3023774,"+",2909501,,"YALI0_C22616g","XP_502145.1",836,"YALI0C22616p"
"chromosome C","NC_006069.1",3025391,3025609,"+",2909666,,"YALI0_C22638g","XP_502146.1",72,"YALI0C22638p"
"chromosome C","NC_006069.1",3028936,3030645,"+",2909669,,"YALI0_C22660g","XP_502147.1",569,"YALI0C22660p"
"chromosome C","NC_006069.1",3032350,3034254,"-",2909668,,"YALI0_C22682g","XP_502148.1",634,"YALI0C22682p"
"chromosome C","NC_006069.1",3037165,3038862,"+",2909670,,"YALI0_C22704g","XP_502149.1",565,"YALI0C22704p"
"chromosome C","NC_006069.1",3045200,3045361,"-",7009478,,"YALI0_C22719g","XP_002143042.1",53,"YALI0C22719p"
"chromosome C","NC_006069.1",3046762,3047937,"-",2909671,,"YALI0_C22726g","XP_502150.1",391,"YALI0C22726p"
"chromosome C","NC_006069.1",3049823,3051010,"+",2909672,,"YALI0_C22748g","XP_502151.1",395,"YALI0C22748p"
"chromosome C","NC_006069.1",3051394,3054159,"-",2909555,,"YALI0_C22770g","XP_502152.1",921,"YALI0C22770p"
"chromosome C","NC_006069.1",3060086,3062176,"+",2909633,,"YALI0_C22792g","XP_502153.2",696,"YALI0C22792p"
"chromosome C","NC_006069.1",3063710,3063910,"-",2909636,,"YALI0_C22836g","XP_502154.1",66,"YALI0C22836p"
"chromosome C","NC_006069.1",3065430,3066769,"-",2909634,,"YALI0_C22858g","XP_502155.1",424,"YALI0C22858p"
"chromosome C","NC_006069.1",3070759,3071694,"-",2909638,,"YALI0_C22880g","XP_502156.1",311,"YALI0C22880p"
"chromosome C","NC_006069.1",3073905,3076247,"+",2909637,,"YALI0_C22924g","XP_502158.1",780,"YALI0C22924p"
"chromosome C","NC_006069.1",3077465,3082698,"+",2909640,,"YALI0_C22946g","XP_502159.2",1709,"YALI0C22946p"
"chromosome C","NC_006069.1",3083175,3085100,"-",2909641,,"YALI0_C22968g","XP_502160.2",577,"YALI0C22968p"
"chromosome C","NC_006069.1",3085603,3088134,"-",2909639,,"YALI0_C22990g","XP_502161.1",843,"YALI0C22990p"
"chromosome C","NC_006069.1",3089809,3091974,"-",2909643,,"YALI0_C23034g","XP_502162.1",721,"YALI0C23034p"
"chromosome C","NC_006069.1",3093813,3096844,"+",2909622,,"YALI0_C23056g","XP_502163.2",970,"YALI0C23056p"
"chromosome C","NC_006069.1",3097167,3097865,"-",2909621,,"YALI0_C23078g","XP_502164.1",232,"YALI0C23078p"
"chromosome C","NC_006069.1",3099002,3099778,"+",2909624,,"YALI0_C23100g","XP_502165.1",258,"YALI0C23100p"
"chromosome C","NC_006069.1",3100013,3100714,"-",2909625,,"YALI0_C23122g","XP_502166.1",233,"YALI0C23122p"
"chromosome C","NC_006069.1",3101583,3106441,"-",2909623,,"YALI0_C23144g","XP_502167.1",1526,"YALI0C23144p"
"chromosome C","NC_006069.1",3108020,3109390,"+",2909627,,"YALI0_C23166g","XP_502168.1",456,"YALI0C23166p"
"chromosome C","NC_006069.1",3109985,3110773,"+",2909626,,"YALI0_C23188g","XP_502169.1",262,"YALI0C23188p"
"chromosome C","NC_006069.1",3111183,3112115,"-",2909630,,"YALI0_C23210g","XP_502170.1",310,"YALI0C23210p"
"chromosome C","NC_006069.1",3112467,3113513,"+",2909628,,"YALI0_C23224g","XP_502171.2",348,"YALI0C23224p"
"chromosome C","NC_006069.1",3113897,3116296,"+",2909629,,"YALI0_C23232g","XP_502172.1",799,"YALI0C23232p"
"chromosome C","NC_006069.1",3116957,3117502,"+",2909632,,"YALI0_C23254g","XP_502173.1",181,"YALI0C23254p"
"chromosome C","NC_006069.1",3117816,3119576,"-",2909631,,"YALI0_C23276g","XP_502174.1",586,"YALI0C23276p"
"chromosome C","NC_006069.1",3120107,3120895,"-",2909605,,"YALI0_C23298g","XP_502175.1",262,"YALI0C23298p"
"chromosome C","NC_006069.1",3122694,3123350,"+",2909606,,"YALI0_C23320g","XP_502176.1",218,"YALI0C23320p"
"chromosome C","NC_006069.1",3123384,3124589,"-",2909607,,"YALI0_C23342g","XP_502177.1",401,"YALI0C23342p"
"chromosome C","NC_006069.1",3125149,3127377,"-",2909608,,"YALI0_C23364g","XP_502178.1",742,"YALI0C23364p"
"chromosome C","NC_006069.1",3129245,3131317,"-",7009480,,"YALI0_C23379g","XP_002143043.1",690,"YALI0C23379p"
"chromosome C","NC_006069.1",3132041,3134275,"-",2909609,,"YALI0_C23386g","XP_502179.1",744,"YALI0C23386p"
"chromosome C","NC_006069.1",3134889,3136721,"-",2909610,,"YALI0_C23408g","XP_502180.2",573,"YALI0C23408p"
"chromosome C","NC_006069.1",3138423,3140909,"+",2909611,,"YALI0_C23430g","XP_502181.1",828,"YALI0C23430p"
"chromosome C","NC_006069.1",3141770,3144262,"-",2909612,,"YALI0_C23452g","XP_502182.1",830,"YALI0C23452p"
"chromosome C","NC_006069.1",3146936,3149681,"-",2909613,,"YALI0_C23474g","XP_502183.1",884,"YALI0C23474p"
"chromosome C","NC_006069.1",3151277,3152673,"-",2909614,,"YALI0_C23496g","XP_502184.2",150,"YALI0C23496p"
"chromosome C","NC_006069.1",3155165,3156301,"+",2909615,,"YALI0_C23518g","XP_502185.1",378,"YALI0C23518p"
"chromosome C","NC_006069.1",3156901,3157314,"-",2909616,,"YALI0_C23540g","XP_502186.2",137,"YALI0C23540p"
"chromosome C","NC_006069.1",3158580,3159650,"+",2909617,,"YALI0_C23562g","XP_502187.1",356,"YALI0C23562p"
"chromosome C","NC_006069.1",3169946,3170758,"+",2909559,,"YALI0_C23617g","XP_502188.1",270,"YALI0C23617p"
"chromosome C","NC_006069.1",3172308,3174719,"+",2909620,,"YALI0_C23639g","XP_502189.1",803,"YALI0C23639p"
"chromosome C","NC_006069.1",3175730,3177106,"+",2909590,,"YALI0_C23661g","XP_502190.1",458,"YALI0C23661p"
"chromosome C","NC_006069.1",3178928,3179593,"-",2909591,,"YALI0_C23683g","XP_502191.1",221,"YALI0C23683p"
"chromosome C","NC_006069.1",3179894,3181135,"-",2909592,,"YALI0_C23705g","XP_502192.1",413,"YALI0C23705p"
"chromosome C","NC_006069.1",3182694,3183917,"+",2909593,,"YALI0_C23727g","XP_502193.1",407,"YALI0C23727p"
"chromosome C","NC_006069.1",3186107,3187258,"+",2909594,,"YALI0_C23749g","XP_502194.1",383,"YALI0C23749p"
"chromosome C","NC_006069.1",3187659,3188345,"+",2909595,,"YALI0_C23771g","XP_502195.1",228,"YALI0C23771p"
"chromosome C","NC_006069.1",3188567,3190003,"-",2909596,,"YALI0_C23793g","XP_502196.1",478,"YALI0C23793p"
"chromosome C","NC_006069.1",3191299,3191907,"+",2909597,,"YALI0_C23815g","XP_502197.1",202,"YALI0C23815p"
"chromosome C","NC_006069.1",3192041,3192799,"-",2909598,,"YALI0_C23837g","XP_502198.1",252,"YALI0C23837p"
"chromosome C","NC_006069.1",3195532,3197631,"-",2909505,,"YALI0_C23859g","XP_502199.1",699,"YALI0C23859p"
"chromosome C","NC_006069.1",3199263,3200459,"-",2909599,,"YALI0_C23881g","XP_502200.1",398,"YALI0C23881p"
"chromosome C","NC_006069.1",3201173,3205048,"+",2909600,,"YALI0_C23903g","XP_502201.1",1291,"YALI0C23903p"
"chromosome C","NC_006069.1",3205382,3206245,"-",2909601,,"YALI0_C23925g","XP_502202.2",287,"YALI0C23925p"
