,regulator,gene_name,sacc_gene_id,gene_id
9903,SOK2,MAK16,YAL025C,YALI0_C08052g
9904,SOK2,FUN19,YAL034C,YALI0_D12078g
9905,SOK2,AIM2,YAL049C,YALI0_F30547g
9906,SOK2,ACS1,YAL054C,YALI0_F05962g
9907,SOK2,BDH2,YAL061W,YALI0_E12463g
9908,SOK2,GDH3,YAL062W,YALI0_F17820g
9909,SOK2,ACH1,YBL015W,YALI0_E30965g
9911,SOK2,PET9,YBL030C,YALI0_A10659g
9912,SOK2,COR1,YBL045C,YALI0_A14806g
9914,SOK2,HSP26,YBR072W,YALI0_C03465g
9915,SOK2,SSE2,YBR169C,YALI0_E13255g
9916,SOK2,NPL4,YBR170C,YALI0_E13233g
9917,SOK2,ARO4,YBR249C,YALI0_C06952g
9918,SOK2,SAF1,YBR280C,YALI0_E12617g
9919,SOK2,RRP7,YCL031C,YALI0_C13596g
9920,SOK2,AAD3,YCR107W,YALI0_C12595g
9921,SOK2,GPM2,YDL021W,YALI0_B02728g
9922,SOK2,KNH1,YDL049C,YALI0_F17490g
9923,SOK2,STE7,YDL159W,YALI0_D19470g
9924,SOK2,AAD4,YDL243C,YALI0_C12595g
9925,SOK2,NTH1,YDR001C,YALI0_D15598g
9926,SOK2,RSM10,YDR041W,YALI0_F22935g
9927,SOK2,TPS2,YDR074W,YALI0_D14476g
9928,SOK2,GRX3,YDR098C,YALI0_B13398g
9929,SOK2,KIN1,YDR122W,YALI0_D22770g
9930,SOK2,HSP78,YDR258C,YALI0_F12463g
9931,SOK2,HXT7,YDR342C,YALI0_F19184g
9932,SOK2,HXT6,YDR343C,YALI0_F19184g
9933,SOK2,HXT3,YDR345C,YALI0_F19184g
9934,SOK2,ATO3,YDR384C,YALI0_F13145g
9935,SOK2,SAC7,YDR389W,YALI0_D13684g
9936,SOK2,EMI2,YDR516C,YALI0_E15488g
9937,SOK2,GLC3,YEL011W,YALI0_C06798g
9938,SOK2,UBC8,YEL012W,YALI0_E12081g
9939,SOK2,YEF1,YEL041W,YALI0_E27874g
9940,SOK2,DLD3,YEL071W,YALI0_C06446g
9941,SOK2,AFG3,YER017C,YALI0_B02574g
9942,SOK2,ERG28,YER044C,YALI0_F04400g
9943,SOK2,PIC2,YER053C,YALI0_C05753g
9944,SOK2,GPP2,YER062C,YALI0_F25025g
9945,SOK2,RRT13,YER066W,YALI0_E15290g
9946,SOK2,ARG56,YER069W,YALI0_B17666g
9947,SOK2,ALD5,YER073W,YALI0_C03025g
9948,SOK2,PUP3,YER094C,YALI0_F22341g
9949,SOK2,SSA4,YER103W,YALI0_F25289g
9950,SOK2,RPS26B,YER131W,YALI0_E19701g
9951,SOK2,FTR1,YER145C,YALI0_D07304g
9952,SOK2,BMH1,YER177W,YALI0_B14377g
9953,SOK2,DAK2,YFL053W,YALI0_F09273g
9954,SOK2,HXK1,YFR053C,YALI0_B22308g
9955,SOK2,IRC7,YFR055W,YALI0_C22088g
9956,SOK2,SCW11,YGL028C,YALI0_E21109g
9957,SOK2,PNC1,YGL037C,YALI0_A21153g
9958,SOK2,RIM8,YGL045W,YALI0_D19162g
9959,SOK2,MON1,YGL124C,YALI0_C06347g
9960,SOK2,MET13,YGL125W,YALI0_B00572g
9961,SOK2,ARI1,YGL157W,YALI0_D07062g
9962,SOK2,PMR1,YGL167C,YALI0_E09471g
9963,SOK2,YPS5,YGL259W,YALI0_C14938g
9964,SOK2,CTT1,YGR088W,YALI0_E34749g
9965,SOK2,VSB1,YGR125W,YALI0_F23023g
9966,SOK2,PHB1,YGR132C,YALI0_E04719g
9967,SOK2,PEX4,YGR133W,YALI0_F02563g
9968,SOK2,PRE9,YGR135W,YALI0_C19382g
9969,SOK2,RPL24B,YGR148C,YALI0_E23584g
9970,SOK2,TIF4631,YGR162W,YALI0_C04620g
9971,SOK2,CRH1,YGR189C,YALI0_C09680g
9972,SOK2,RPS0A,YGR214W,YALI0_A18205g
9973,SOK2,SOL4,YGR248W,YALI0_C19085g
9974,SOK2,ENO1,YGR254W,YALI0_F16819g
9975,SOK2,BIO2,YGR286C,YALI0_D15400g
9976,SOK2,ARD1,YHR013C,YALI0_B05742g
9979,SOK2,PAL2,YHR097C,YALI0_B20108g
9982,SOK2,MDM31,YHR194W,YALI0_E01144g
9983,SOK2,SMN1,YHR202W,YALI0_D13640g
9984,SOK2,SKN7,YHR206W,YALI0_C21340g
9985,SOK2,FAA3,YIL009W,YALI0_D17864g
9986,SOK2,MET30,YIL046W,YALI0_B09977g
9987,SOK2,POR2,YIL114C,YALI0_F17314g
9988,SOK2,HIS5,YIL116W,YALI0_E01254g
9989,SOK2,GTT1,YIR038C,YALI0_F25575g
9990,SOK2,MHP1,YJL042W,YALI0_A07997g
9991,SOK2,OPT1,YJL212C,YALI0_C22616g
9992,SOK2,HXT8,YJL214W,YALI0_F19184g
9993,SOK2,HIT1,YJR055W,YALI0_E11363g
9994,SOK2,RPL43B,YJR094W-A,YALI0_E34573g
9995,SOK2,URA8,YJR103W,YALI0_B05368g
9997,SOK2,MET5,YJR137C,YALI0_D11176g
9998,SOK2,IML1,YJR138W,YALI0_D01067g
9999,SOK2,AAD10,YJR155W,YALI0_C12595g
10000,SOK2,MAE1,YKL029C,YALI0_E18634g
10001,SOK2,OSI1,YKL071W,YALI0_C19965g
10003,SOK2,RRN3,YKL125W,YALI0_D26994g
10004,SOK2,RPS27A,YKL156W,YALI0_E34826g
10005,SOK2,GAP1,YKR039W,YALI0_E10219g
10006,SOK2,ECM4,YKR076W,YALI0_B20416g
10007,SOK2,GEX2,YKR106W,YALI0_C02541g
10008,SOK2,YCT1,YLL055W,YALI0_F16423g
10010,SOK2,PDC5,YLR134W,YALI0_D10131g
10011,SOK2,ATP14,YLR295C,YALI0_F04774g
10013,SOK2,GLO1,YML004C,YALI0_E24057g
10014,SOK2,HMG1,YML075C,YALI0_E04807g
10016,SOK2,PLB1,YMR008C,YALI0_E16060g
10017,SOK2,ERG5,YMR015C,YALI0_A18062g
10018,SOK2,SPO20,YMR017W,YALI0_E18414g
10019,SOK2,PEX9,YMR018W,YALI0_F28457g
10020,SOK2,YET2,YMR040W,YALI0_E26026g
10021,SOK2,DDR48,YMR173W,YALI0_C17567g
10022,SOK2,RPS10B,YMR230W,YALI0_C11473g
10023,SOK2,CAT8,YMR280C,YALI0_C19151g
10024,SOK2,SCW10,YMR305C,YALI0_D20680g
10026,SOK2,ERR3,YMR323W,YALI0_F16819g
10027,SOK2,PBI2,YNL015W,YALI0_A01452g
10029,SOK2,AQR1,YNL065W,YALI0_F03751g
10030,SOK2,TOP2,YNL088W,YALI0_D23969g
10034,SOK2,CAF40,YNL288W,YALI0_F03344g
10035,SOK2,ACC1,YNR016C,YALI0_C11407g
10036,SOK2,PRE6,YOL038W,YALI0_B14267g
10037,SOK2,ADH1,YOL086C,YALI0_A16379g
10038,SOK2,GRE2,YOL151W,YALI0_D07062g
10039,SOK2,FRE7,YOL152W,YALI0_B13046g
10040,SOK2,HIR2,YOR038C,YALI0_E20933g
10041,SOK2,TMC1,YOR052C,YALI0_A01067g
10042,SOK2,GYP1,YOR070C,YALI0_B12100g
10043,SOK2,TCB1,YOR086C,YALI0_E31196g
10044,SOK2,CRC1,YOR100C,YALI0_C02431g
10045,SOK2,VAM3,YOR106W,YALI0_C16819g
10046,SOK2,ORT1,YOR130C,YALI0_D06798g
10047,SOK2,DCS2,YOR173W,YALI0_F31141g
10048,SOK2,SER1,YOR184W,YALI0_F06468g
10049,SOK2,TPO4,YOR273C,YALI0_F25597g
10050,SOK2,YPK9,YOR291W,YALI0_D23265g
10052,SOK2,NOP58,YOR310C,YALI0_B00946g
10053,SOK2,SPS4,YOR313C,YALI0_F24167g
10054,SOK2,SNC2,YOR327C,YALI0_E00594g
10055,SOK2,PDR10,YOR328W,YALI0_E14729g
10056,SOK2,GDH1,YOR375C,YALI0_F17820g
10057,SOK2,HST2,YPL015C,YALI0_F11583g
10058,SOK2,SWI1,YPL016W,YALI0_E25960g
10059,SOK2,ALD6,YPL061W,YALI0_C03025g
10060,SOK2,EEB1,YPL095C,YALI0_B18854g
10061,SOK2,RNY1,YPL123C,YALI0_F25839g
10062,SOK2,CDC60,YPL160W,YALI0_E24607g
10063,SOK2,SAM3,YPL274W,YALI0_F19866g
10064,SOK2,HSP32,YPL280W,YALI0_F00682g
10065,SOK2,CMR3,YPR013C,YALI0_F05104g
10066,SOK2,SDD4,YPR022C,YALI0_C05995g
10067,SOK2,ARO7,YPR060C,YALI0_E17479g
10068,SOK2,TKL1,YPR074C,YALI0_E06479g
10069,SOK2,TPO3,YPR156C,YALI0_B21142g
10070,SOK2,TPK1,YJL164C,YALI0_C08305g
10071,STB5,IFA38,YBR159W,YALI0_A06787g
10072,STB5,DTR1,YBR180W,YALI0_F03751g
10073,STB5,KNH1,YDL049C,YALI0_F17490g
10074,STB5,GGC1,YDL198C,YALI0_C14498g
10075,STB5,SNQ2,YDR011W,YALI0_F17996g
10076,STB5,COX20,YDR231C,YALI0_C09350g
10077,STB5,HEM1,YDR232W,YALI0_C06083g
10079,STB5,ATO3,YDR384C,YALI0_F13145g
10080,STB5,APT2,YDR441C,YALI0_D05797g
10081,STB5,HYP2,YEL034W,YALI0_C06886g
10082,STB5,YEF1,YEL041W,YALI0_E27874g
10083,STB5,GLY1,YEL046C,YALI0_A21417g
10084,STB5,POL5,YEL055C,YALI0_E00902g
10085,STB5,BMH1,YER177W,YALI0_B14377g
10086,STB5,AGX1,YFL030W,YALI0_E16643g
10087,STB5,RME1,YGR044C,YALI0_E17215g
10088,STB5,ENO1,YGR254W,YALI0_F16819g
10089,STB5,GND2,YGR256W,YALI0_B15598g
10090,STB5,YAP1801,YHR161C,YALI0_B09955g
10091,STB5,SOL3,YHR163W,YALI0_E11671g
10092,STB5,STB5,YHR178W,YALI0_A10637g
10093,STB5,GND1,YHR183W,YALI0_B15598g
10094,STB5,SYG1,YIL047C,YALI0_F14597g
10096,STB5,TAL1,YLR354C,YALI0_F15587g
10097,STB5,ATR1,YML116W,YALI0_F28017g
10098,STB5,PLB2,YMR006C,YALI0_E16060g
10099,STB5,NDE1,YMR145C,YALI0_F25135g
10100,STB5,RSN1,YMR266W,YALI0_F10461g
10101,STB5,SCS7,YMR272C,YALI0_F12749g
10102,STB5,HAS1,YMR290C,YALI0_E01782g
10104,STB5,ADH6,YMR318C,YALI0_E07766g
10105,STB5,POR1,YNL055C,YALI0_F17314g
10106,STB5,PDR16,YNL231C,YALI0_A08448g
10107,STB5,GOR1,YNL274C,YALI0_D25256g
10108,STB5,RPS19A,YOL121C,YALI0_B20504g
10109,STB5,RIB4,YOL143C,YALI0_A12045g
10110,STB5,GCY1,YOR120W,YALI0_B07117g
10111,STB5,PDR5,YOR153W,YALI0_E14729g
10112,STB5,PNS1,YOR161C,YALI0_D14498g
10113,STB5,RPS30B,YOR182C,YALI0_F14663g
10114,STB5,RPS12,YOR369C,YALI0_F06160g
10115,STB5,ALD4,YOR374W,YALI0_C03025g
10116,STB5,ALD6,YPL061W,YALI0_C03025g
10117,STB5,CMR3,YPR013C,YALI0_F05104g
10118,STB5,GLN1,YPR035W,YALI0_F00506g
10119,STB5,TKL1,YPR074C,YALI0_E06479g
10120,STB5,SFC1,YJR095W,YALI0_E34672g
10121,STB5,DSD1,YGL196W,YALI0_D15532g
10122,STB5,DRE2,YKR071C,YALI0_C06215g
10124,STB5,PMA1,YGL008C,YALI0_B22066g
10125,STB5,DIP5,YPL265W,YALI0_C00451g
10126,STB5,INO1,YJL153C,YALI0_B04312g
10127,STB5,PRM5,YIL117C,YALI0_F17204g
10128,STB5,MET14,YKL001C,YALI0_E00418g
10129,STB5,PHO84,YML123C,YALI0_A21307g
10130,STB5,NCA3,YJL116C,YALI0_E33539g
10131,STB5,MUP1,YGR055W,YALI0_F25795g
10132,STB5,MMF1,YIL051C,YALI0_C09735g
10133,STB5,ORM1,YGR038W,YALI0_B18150g
10134,STB5,SCT1,YBL011W,YALI0_C00209g
10135,STB5,OLE1,YGL055W,YALI0_C05951g
10136,STB5,PUS2,YGL063W,YALI0_C12749g
10137,STB5,ISA1,YLL027W,YALI0_E19206g
10138,STB5,ERG5,YMR015C,YALI0_A18062g
10139,STB5,RGS2,YOR107W,YALI0_F29249g
10140,STB5,AQR1,YNL065W,YALI0_F03751g
10141,STB5,NTO1,YPR031W,YALI0_D25674g
10142,STB5,IZH2,YOL002C,YALI0_E17677g
10143,STB5,TAT1,YBR069C,YALI0_B16522g
10144,STB5,PHM8,YER037W,YALI0_F26785g
10145,STB5,MNR2,YKL064W,YALI0_B05148g
10147,STB5,YET2,YMR040W,YALI0_E26026g
10148,STB5,ARE2,YNR019W,YALI0_F06578g
10149,STB5,DSF2,YBR007C,YALI0_A07821g
10150,STB5,CYC1,YJR048W,YALI0_D09273g
10151,STB5,ENO2,YHR174W,YALI0_F16819g
10152,STB5,ERG3,YLR056W,YALI0_D20878g
10153,STB5,SCW4,YGR279C,YALI0_D20680g
10154,STB5,UTH1,YKR042W,YALI0_E33539g
10155,STB5,PRY2,YKR013W,YALI0_D06149g
10156,STB5,HOM2,YDR158W,YALI0_D13596g
10157,STB5,SNA2,YDR525W-A,YALI0_D16665g
10158,STB5,WTM2,YOR229W,YALI0_C22704g
10159,STB5,SSN2,YDR443C,YALI0_D09086g
10160,STB5,BAT2,YJR148W,YALI0_D01265g
10161,STB5,RPS14B,YJL191W,YALI0_D05753g
10162,STB5,STP3,YLR375W,YALI0_B05478g
10163,STB5,GPP1,YIL053W,YALI0_F25025g
10164,STB5,SUN4,YNL066W,YALI0_E33539g
10165,STB5,RTN1,YDR233C,YALI0_B01738g
10166,STB5,SDS23,YGL056C,YALI0_E17325g
10167,STB5,SWP1,YMR149W,YALI0_F30701g
10168,STB5,ENV9,YOR246C,YALI0_E24695g
10169,STB5,TEF2,YBR118W,YALI0_C09141g
10170,STB5,LYS20,YDL182W,YALI0_F31075g
10171,STB5,ISY1,YJR050W,YALI0_D10901g
10172,STB5,HHF1,YBR009C,YALI0_F25883g
10173,STB5,HSP12,YFL014W,YALI0_D20526g
10174,STB5,OAC1,YKL120W,YALI0_E04048g
10175,STB5,MDH2,YOL126C,YALI0_E14190g
10176,STB5,FUI1,YBL042C,YALI0_D05621g
10177,STB5,FIS1,YIL065C,YALI0_B06556g
10178,STB5,URA1,YKL216W,YALI0_D18920g
10179,STB5,GDH1,YOR375C,YALI0_F17820g
10180,STB5,PEX1,YKL197C,YALI0_C15356g
10181,STB5,ATP18,YML081C-A,YALI0_D17490g
10182,STB5,CDC19,YAL038W,YALI0_F09185g
10183,STB5,PDC1,YLR044C,YALI0_D10131g
10184,STB5,NQM1,YGR043C,YALI0_F15587g
10185,STB5,FBP1,YLR377C,YALI0_A15972g
10186,STP2,BAP2,YBR068C,YALI0_B16522g
10187,STP2,BAP3,YDR046C,YALI0_B16522g
10188,STP2,GNP1,YDR508C,YALI0_C09889g
10189,STP2,MUP1,YGR055W,YALI0_F25795g
10190,STP2,BAT2,YJR148W,YALI0_D01265g
10191,STP2,DFR1,YOR236W,YALI0_C12771g
10192,STP2,DIP5,YPL265W,YALI0_C00451g
10193,STP2,PHO84,YML123C,YALI0_A21307g
10194,STP2,PHM8,YER037W,YALI0_F26785g
10195,STP2,NDE1,YMR145C,YALI0_F25135g
10196,STP2,RRT5,YFR032C,YALI0_B00616g
10197,STP2,CIT3,YPR001W,YALI0_E00638g
10198,STP2,CAR2,YLR438W,YALI0_C04433g
10199,STP2,HPA3,YEL066W,YALI0_B20328g
10200,STP2,ENA5,YDR038C,YALI0_A01023g
10201,STP2,GID8,YMR135C,YALI0_D10791g
10202,STP2,PTR2,YKR093W,YALI0_D19558g
10203,STP2,CWP1,YKL096W,YALI0_E26125g
10204,STP2,PCL1,YNL289W,YALI0_F22231g
10205,STP2,AGP1,YCL025C,YALI0_C09889g
10207,SUT1,PRR2,YDL214C,YALI0_A10230g
10208,SUT1,RNR2,YJL026W,YALI0_B03630g
10209,SUT1,SSC1,YJR045C,YALI0_C17347g
10210,SUT1,CWP1,YKL096W,YALI0_E26125g
10211,SUT1,DUS3,YLR401C,YALI0_E26048g
10212,SUT1,HAS1,YMR290C,YALI0_E01782g
10214,SUT1,PHM7,YOL084W,YALI0_F10461g
10215,SUT1,WTM1,YOR230W,YALI0_D26279g
10216,SUT1,FAA1,YOR317W,YALI0_D17864g
10217,SUT1,ALD6,YPL061W,YALI0_C03025g
10218,SUT1,COR1,YBL045C,YALI0_A14806g
10219,SUT1,PRX1,YBL064C,YALI0_F08195g
10220,SUT1,SAT4,YCR008W,YALI0_C00891g
10221,SUT1,SNA2,YDR525W-A,YALI0_D16665g
10222,SUT1,PIC2,YER053C,YALI0_C05753g
10223,SUT1,HSP12,YFL014W,YALI0_D20526g
10224,SUT1,ARI1,YGL157W,YALI0_D07062g
10225,SUT1,GSC2,YGR032W,YALI0_E21021g
10226,SUT1,RME1,YGR044C,YALI0_E17215g
10227,SUT1,LAM4,YHR080C,YALI0_A16291g
10228,SUT1,INO1,YJL153C,YALI0_B04312g
10229,SUT1,MDH1,YKL085W,YALI0_D16753g
10230,SUT1,UTH1,YKR042W,YALI0_E33539g
10231,SUT1,ACS2,YLR153C,YALI0_F05962g
10232,SUT1,ATP14,YLR295C,YALI0_F04774g
10233,SUT1,ACO1,YLR304C,YALI0_D09361g
10234,SUT1,NDE1,YMR145C,YALI0_F25135g
10235,SUT1,DDR48,YMR173W,YALI0_C17567g
10236,SUT1,IDH1,YNL037C,YALI0_E05137g
10237,SUT1,POR1,YNL055C,YALI0_F17314g
10238,SUT1,MSK1,YNL073W,YALI0_D23639g
10239,SUT1,PDR16,YNL231C,YALI0_A08448g
10240,SUT1,ZWF1,YNL241C,YALI0_E22649g
10241,SUT1,PUT4,YOR348C,YALI0_B09537g
10242,SUT1,GDH1,YOR375C,YALI0_F17820g
10243,SUT1,NRG1,YDR043C,YALI0_C12364g
10244,SUT1,HEM13,YDR044W,YALI0_E29975g
10245,SUT1,HXT1,YHR094C,YALI0_F19184g
10246,SUT1,PDR11,YIL013C,YALI0_F17996g
10247,SUT1,HXT2,YMR011W,YALI0_F19184g
10248,SUT1,FAA4,YMR246W,YALI0_D17864g
10249,SUT1,MRP8,YKL142W,YALI0_D11264g
10250,SUT1,PRB1,YEL060C,YALI0_A06435g
10251,WAR1,PDR12,YPL058C,YALI0_F17996g
10252,WAR1,BAT2,YJR148W,YALI0_D01265g
10254,WAR1,MPC3,YGR243W,YALI0_C03223g
10255,WAR1,YAT1,YAR035W,YALI0_F21197g
10256,YAP7,RPL19B,YBL027W,YALI0_E25025g
10257,YAP7,HSP31,YDR533C,YALI0_C22000g
10258,YAP7,TRX2,YGR209C,YALI0_F01496g
10259,YAP7,TDH1,YJL052W,YALI0_C06369g
10260,YAP7,TEF2,YBR118W,YALI0_C09141g
10261,YAP7,HHF1,YBR009C,YALI0_F25883g
10262,YAP7,RPL26A,YLR344W,YALI0_E21219g
10263,YAP7,CYS3,YAL012W,YALI0_F05874g
10264,YAP7,YHB1,YGR234W,YALI0_C21362g
10265,YAP7,ALO1,YML086C,YALI0_A21263g
10266,YAP7,ISU2,YOR226C,YALI0_B04928g
10267,YRR1,SSA1,YAL005C,YALI0_D08184g
10268,YRR1,FLR1,YBR008C,YALI0_C04499g
10269,YRR1,SCO1,YBR037C,YALI0_E23045g
10270,YRR1,CHS2,YBR038W,YALI0_B16324g
10271,YRR1,TEF2,YBR118W,YALI0_C09141g
10272,YRR1,APD1,YBR151W,YALI0_D02651g
10273,YRR1,PGK1,YCR012W,YALI0_D12400g
10274,YRR1,SNQ2,YDR011W,YALI0_F17996g
10275,YRR1,GPI8,YDR331W,YALI0_F07733g
10276,YRR1,GLY1,YEL046C,YALI0_A21417g
10277,YRR1,SMX2,YFL017W-A,YALI0_D01155g
10278,YRR1,QCR6,YFR033C,YALI0_F24673g
10279,YRR1,SNG1,YGR197C,YALI0_A05951g
10280,YRR1,ADE3,YGR204W,YALI0_E01056g
10281,YRR1,AZR1,YGR224W,YALI0_E18095g
10282,YRR1,YOR1,YGR281W,YALI0_D24189g
10283,YRR1,ERG11,YHR007C,YALI0_B05126g
10284,YRR1,HSP150,YJL159W,YALI0_C02981g
10285,YRR1,CAP1,YKL007W,YALI0_E05291g
10286,YRR1,SFK1,YKL051W,YALI0_B21560g
10287,YRR1,PTR2,YKR093W,YALI0_D19558g
10289,YRR1,PDC1,YLR044C,YALI0_D10131g
10292,YRR1,SAM1,YLR180W,YALI0_B14509g
10293,YRR1,PLB1,YMR008C,YALI0_E16060g
10294,YRR1,NDE1,YMR145C,YALI0_F25135g
10295,YRR1,SCS7,YMR272C,YALI0_F12749g
10296,YRR1,PDR16,YNL231C,YALI0_A08448g
10297,YRR1,RCF2,YNR018W,YALI0_F24431g
10298,YRR1,ARE2,YNR019W,YALI0_F06578g
10299,YRR1,CYT1,YOR065W,YALI0_A17468g
10300,YRR1,PDR5,YOR153W,YALI0_E14729g
10301,YRR1,DDP1,YOR163W,YALI0_A04675g
10302,YRR1,PUT4,YOR348C,YALI0_B09537g
10303,YRR1,NCE102,YPR149W,YALI0_C12034g
10304,YRR1,QCR2,YPR191W,YALI0_F08613g
10305,YRR1,ZPR1,YGR211W,YALI0_F22803g
10306,YRR1,HSP78,YDR258C,YALI0_F12463g
10307,YRR1,DNF2,YDR093W,YALI0_C00495g
10308,YRR1,ADI1,YMR009W,YALI0_A14498g
10309,YRR1,SSA2,YLL024C,YALI0_D08184g
10310,YRR1,ARF2,YDL137W,YALI0_F02167g
10311,YRR1,RBK1,YCR036W,YALI0_B14927g
10313,YRR1,PRE5,YMR314W,YALI0_C17325g
10314,YRR1,CYS3,YAL012W,YALI0_F05874g
10315,YRR1,CDC19,YAL038W,YALI0_F09185g
10316,YRR1,ERV46,YAL042W,YALI0_C13112g
10317,YRR1,YAT1,YAR035W,YALI0_F21197g
10318,YRR1,URA7,YBL039C,YALI0_B05368g
10319,YRR1,RPL32,YBL092W,YALI0_E30811g
10320,YRR1,RPS11B,YBR048W,YALI0_F20482g
10321,YRR1,MRX18,YBR056W,YALI0_E34155g
10322,YRR1,RPL19A,YBR084C-A,YALI0_E25025g
10323,YRR1,DUR12,YBR208C,YALI0_E07271g
10324,YRR1,RIB5,YBR256C,YALI0_C01111g
10325,YRR1,POP4,YBR257W,YALI0_C03784g
10326,YRR1,GBP2,YCL011C,YALI0_E14058g
10327,YRR1,LEU2,YCL018W,YALI0_C00407g
10328,YRR1,LSB5,YCL034W,YALI0_C05489g
10329,YRR1,GRX1,YCL035C,YALI0_C05467g
10330,YRR1,ATG22,YCL038C,YALI0_C03608g
10331,YRR1,TVS1,YCR061W,YALI0_E19558g
10332,YRR1,CPR4,YCR069W,YALI0_A17314g
10333,YRR1,PSA1,YDL055C,YALI0_C06490g
10334,YRR1,SYO1,YDL063C,YALI0_F18172g
10335,YRR1,BDF2,YDL070W,YALI0_E20537g
10336,YRR1,RPL4B,YDR012W,YALI0_C06820g
10337,YRR1,HEM13,YDR044W,YALI0_E29975g
10338,YRR1,PST1,YDR055W,YALI0_D07480g
10339,YRR1,RPS13,YDR064W,YALI0_F11055g
10340,YRR1,GIS1,YDR096W,YALI0_F14487g
10341,YRR1,GRX3,YDR098C,YALI0_B13398g
10342,YRR1,HOM2,YDR158W,YALI0_D13596g
10343,YRR1,AHA1,YDR214W,YALI0_B15840g
10344,YRR1,ADK1,YDR226W,YALI0_B00704g
10345,YRR1,FCF1,YDR339C,YALI0_E23386g
10346,YRR1,HXT7,YDR342C,YALI0_F19184g
10347,YRR1,HPT1,YDR399W,YALI0_E16753g
10348,YRR1,MCM3,YEL032W,YALI0_F21945g
10349,YRR1,PHM8,YER037W,YALI0_F26785g
10350,YRR1,PIC2,YER053C,YALI0_C05753g
10351,YRR1,GPP2,YER062C,YALI0_F25025g
10352,YRR1,RPS24A,YER074W,YALI0_D13728g
10353,YRR1,SER3,YER081W,YALI0_F09966g
10354,YRR1,SSA4,YER103W,YALI0_F25289g
10355,YRR1,HSP12,YFL014W,YALI0_D20526g
10356,YRR1,MDJ1,YFL016C,YALI0_F12551g
10357,YRR1,OLE1,YGL055W,YALI0_C05951g
10358,YRR1,RPL7A,YGL076C,YALI0_E13618g
10359,YRR1,RPS2,YGL123W,YALI0_E14465g
10360,YRR1,RPL9A,YGL147C,YALI0_E29073g
10361,YRR1,SIP2,YGL208W,YALI0_E13926g
10362,YRR1,HXK2,YGL253W,YALI0_B22308g
10363,YRR1,UGA1,YGR019W,YALI0_E18238g
10364,YRR1,ADE6,YGR061C,YALI0_F30019g
10365,YRR1,MTR3,YGR158C,YALI0_E06039g
10366,YRR1,NSR1,YGR159C,YALI0_F13475g
10367,YRR1,CRH1,YGR189C,YALI0_C09680g
10368,YRR1,MPC3,YGR243W,YALI0_C03223g
10369,YRR1,SCW4,YGR279C,YALI0_D20680g
10370,YRR1,RPS20,YHL015W,YALI0_E20581g
10371,YRR1,RPL8A,YHL033C,YALI0_F24695g
10372,YRR1,PCL5,YHR071W,YALI0_E21087g
10373,YRR1,GAR1,YHR089C,YALI0_C24057g
10375,YRR1,RPL34B,YIL052C,YALI0_C05082g
10376,YRR1,SEC28,YIL076W,YALI0_E15994g
10377,YRR1,RPL40A,YIL148W,YALI0_F09790g
10378,YRR1,CYR1,YJL005W,YALI0_B18759g
10379,YRR1,TDH1,YJL052W,YALI0_C06369g
10380,YRR1,IML2,YJL082W,YALI0_F29491g
10381,YRR1,CIS3,YJL158C,YALI0_B20306g
10382,YRR1,RPS22A,YJL190C,YALI0_D05731g
10383,YRR1,TDH2,YJR009C,YALI0_C06369g
10384,YRR1,ILV3,YJR016C,YALI0_C23408g
10385,YRR1,CYC1,YJR048W,YALI0_D09273g
10386,YRR1,RPL43B,YJR094W-A,YALI0_E34573g
10387,YRR1,TDA4,YJR116W,YALI0_B01804g
10388,YRR1,RPS5,YJR123W,YALI0_F08569g
10389,YRR1,RSF2,YJR127C,YALI0_D18678g
10390,YRR1,FBA1,YKL060C,YALI0_E26004g
10391,YRR1,CWP1,YKL096W,YALI0_E26125g
10392,YRR1,GPM1,YKL152C,YALI0_B02728g
10393,YRR1,UTH1,YKR042W,YALI0_E33539g
10394,YRR1,RPL40B,YKR094C,YALI0_F09790g
10395,YRR1,TPO1,YLL028W,YALI0_F07062g
10396,YRR1,RPL8B,YLL045C,YALI0_F24695g
10397,YRR1,RNP1,YLL046C,YALI0_F13475g
10399,YRR1,AHP1,YLR109W,YALI0_E25091g
10400,YRR1,EXG1,YLR300W,YALI0_F05390g
10401,YRR1,ACO1,YLR304C,YALI0_D09361g
10402,YRR1,PEX30,YLR324W,YALI0_D27302g
10403,YRR1,TMA10,YLR327C,YALI0_C06237g
10404,YRR1,NMA1,YLR328W,YALI0_E25652g
10405,YRR1,RPP0,YLR340W,YALI0_B14146g
10406,YRR1,URA4,YLR420W,YALI0_F22781g
10407,YRR1,TSA1,YML028W,YALI0_B15125g
10408,YRR1,SUR7,YML052W,YALI0_F12331g
10409,YRR1,NTE1,YML059C,YALI0_B11044g
10410,YRR1,PHO84,YML123C,YALI0_A21307g
10411,YRR1,MSS1,YMR023C,YALI0_B18612g
10412,YRR1,LAF1,YMR102C,YALI0_E03850g
10413,YRR1,YIM1,YMR152W,YALI0_F25003g
10414,YRR1,GAS1,YMR307W,YALI0_D06039g
10415,YRR1,ADH6,YMR318C,YALI0_E07766g
10416,YRR1,PBI2,YNL015W,YALI0_A01452g
10417,YRR1,SSN8,YNL025C,YALI0_D04004g
10418,YRR1,SUN4,YNL066W,YALI0_E33539g
10419,YRR1,DBP2,YNL112W,YALI0_E27715g
10420,YRR1,RHO5,YNL180C,YALI0_B15752g
