,gene_a,gene_b,score_a2b,score_b2a
5260,YALI0_F05214g,YALI1_F07847g,500.0,500.0
5261,YALI0_F05236g,YALI1_F07860g,458.0,458.0
5262,YALI0_F05258g,YALI1_F07881g,680.0,680.0
5263,YALI0_F05280g,YALI1_F07884g,749.0,749.0
5264,YALI0_F05302g,YALI1_F07907g,531.0,531.0
5265,YALI0_F05324g,YALI1_F07938g,1937.0,1937.0
5266,YALI0_F05346g,YALI1_F07990g,985.0,985.0
5267,YALI0_F05390g,YALI1_F08075g,873.0,873.0
5268,YALI0_F05412g,YALI1_F08111g,950.0,950.0
5269,YALI0_F05434g,YALI1_F08146g,1420.0,1420.0
5270,YALI0_F05456g,YALI1_F08170g,317.0,317.0
5271,YALI0_F05478g,YALI1_F08183g,1485.0,1485.0
5272,YALI0_F05500g,YALI1_F08225g,751.0,751.0
5273,YALI0_F05522g,YALI1_F08260g,333.0,333.0
5274,YALI0_F05544g,YALI1_F08284g,386.0,386.0
5275,YALI0_F05566g,YALI1_F08292g,614.0,614.0
5276,YALI0_F05588g,YALI1_F08324g,740.0,740.0
5277,YALI0_F05610g,YALI1_F08349g,817.0,817.0
5278,YALI0_F05632g,YALI1_F08363g,804.0,804.0
5279,YALI0_F05654g,YALI1_F08392g,726.0,726.0
5280,YALI0_F05676g,YALI1_F08431g,514.0,514.0
5281,YALI0_F05698g,YALI1_F08454g,2133.0,2133.0
5282,YALI0_F05742g,YALI1_F08544g,252.0,252.0
5283,YALI0_F05764g,YALI1_F08562g,370.0,370.0
5284,YALI0_F05786g,YALI1_F08585g,564.0,564.0
5285,YALI0_F05803g,YALI1_F08635g,311.0,311.0
5286,YALI0_F05830g,YALI1_F08650g,160.0,160.0
5287,YALI0_F05852g,YALI1_F08683g,1171.0,1171.0
5288,YALI0_F05874g,YALI1_F08705g,807.0,807.0
5289,YALI0_F05896g,YALI1_F08745g,1484.0,1484.0
5290,YALI0_F05918g,YALI1_F08757g,1025.0,1025.0
5291,YALI0_F05940g,YALI1_F08784g,1047.0,1047.0
5292,YALI0_F05962g,YALI1_F08845g,1350.0,1350.0
5293,YALI0_F05984g,YALI1_F08885g,993.0,993.0
5294,YALI0_F06006g,YALI1_F08930g,1355.0,1355.0
5295,YALI0_F06028g,YALI1_F08944g,3467.0,3467.0
5296,YALI0_F06050g,YALI1_F09003g,356.0,356.0
5297,YALI0_F06061g,YALI1_F09017g,194.0,194.0
5298,YALI0_F06072g,YALI1_F09051g,1716.0,1716.0
5299,YALI0_F06094g,YALI1_F09088g,713.0,713.0
5300,YALI0_F06116g,YALI1_F09177g,1164.0,1164.0
5301,YALI0_F06138g,YALI1_F09211g,961.0,961.0
5302,YALI0_F06160g,YALI1_F09230g,280.0,280.0
5303,YALI0_F06182g,YALI1_F09265g,597.0,597.0
5304,YALI0_F06204g,YALI1_F09282g,635.0,635.0
5305,YALI0_F06226g,YALI1_F09289g,353.0,353.0
5306,YALI0_F06248g,YALI1_F09314g,858.0,858.0
5307,YALI0_F06259g,YALI1_F09317g,246.0,246.0
5308,YALI0_F06270g,YALI1_F09335g,425.0,425.0
5309,YALI0_F06292g,YALI1_F09345g,430.0,430.0
5310,YALI0_F06314g,YALI1_F09361g,515.0,515.0
5311,YALI0_F06336g,YALI1_F09405g,1797.0,1797.0
5312,YALI0_F06358g,YALI1_F09433g,1150.0,1150.0
5313,YALI0_F06372g,YALI1_F09456g,746.0,746.0
5314,YALI0_F06380g,YALI1_F09481g,777.0,777.0
5315,YALI0_F06402g,YALI1_F09518g,2254.0,2254.0
5316,YALI0_F06424g,YALI1_F09542g,902.0,902.0
5317,YALI0_F06446g,YALI1_F09563g,1390.0,1390.0
5318,YALI0_F06468g,YALI1_F09598g,784.0,784.0
5319,YALI0_F06490g,YALI1_F09608g,542.0,542.0
5320,YALI0_F06512g,YALI1_F09627g,551.0,551.0
5321,YALI0_F06534g,YALI1_F09695g,1440.0,1440.0
5322,YALI0_F06556g,YALI1_F09720g,1219.0,1219.0
5323,YALI0_F06578g,YALI1_F09747g,1123.0,1123.0
5324,YALI0_F06600g,YALI1_F09788g,589.0,589.0
5325,YALI0_F06622g,YALI1_F09802g,639.0,639.0
5326,YALI0_F06644g,YALI1_F09803g,238.0,238.0
5327,YALI0_F06666g,YALI1_F09833g,1143.0,1143.0
5328,YALI0_F06688g,YALI1_F09846g,299.0,299.0
5329,YALI0_F06710g,YALI1_F09856g,429.0,429.0
5330,YALI0_F06732g,YALI1_F09896g,419.0,419.0
5331,YALI0_F06754g,YALI1_F09932g,624.0,624.0
5332,YALI0_F06776g,YALI1_F09965g,1088.0,1088.0
5333,YALI0_F06791g,YALI1_F09996g,6667.0,6667.0
5334,YALI0_F06820g,YALI1_F10110g,757.0,757.0
5335,YALI0_F06826g,YALI1_F10115g,184.0,184.0
5336,YALI0_F06842g,YALI1_F10122g,1008.0,1008.0
5337,YALI0_F06864g,YALI1_F10150g,1408.0,1408.0
5338,YALI0_F06886g,YALI1_F10184g,646.0,646.0
5339,YALI0_F06908g,YALI1_F10193g,1114.0,1114.0
5340,YALI0_F06974g,YALI1_F10224g,659.0,659.0
5341,YALI0_F07018g,YALI1_F10253g,1086.0,1086.0
5342,YALI0_F07040g,YALI1_F10296g,1691.0,1691.0
5343,YALI0_F07062g,YALI1_F10342g,1160.0,1160.0
5344,YALI0_F07084g,YALI1_F10385g,4799.0,4799.0
5345,YALI0_F07106g,YALI1_F10486g,1187.0,1187.0
5346,YALI0_F07128g,YALI1_F10530g,838.0,838.0
5347,YALI0_F07194g,YALI1_F10552g,163.0,163.0
5348,YALI0_F07216g,YALI1_F10585g,1114.0,1114.0
5349,YALI0_F07238g,YALI1_F10616g,533.0,533.0
5350,YALI0_F07260g,YALI1_F10633g,819.0,819.0
5351,YALI0_F07315g,YALI1_F10671g,737.0,737.0
5352,YALI0_F07337g,YALI1_F10688g,692.0,692.0
5353,YALI0_F07359g,YALI1_F10713g,591.0,591.0
5354,YALI0_F07381g,YALI1_F10731g,1570.0,1570.0
5355,YALI0_F07447g,YALI1_F10760g,501.0,501.0
5356,YALI0_F07469g,YALI1_F10774g,344.0,344.0
5357,YALI0_F07491g,YALI1_F10786g,1096.0,1096.0
5358,YALI0_F07513g,YALI1_F10839g,2427.0,2427.0
5359,YALI0_F07535g,YALI1_F10866g,394.0,394.0
5360,YALI0_F07557g,YALI1_F10900g,1481.0,1481.0
5361,YALI0_F07579g,YALI1_F10928g,285.0,285.0
5362,YALI0_F07601g,YALI1_F10938g,1275.0,1275.0
5363,YALI0_F07623g,YALI1_F10971g,920.0,920.0
5364,YALI0_F07645g,YALI1_F10977g,546.0,546.0
5365,YALI0_F07667g,YALI1_F10990g,1413.0,1413.0
5366,YALI0_F07689g,YALI1_F11020g,687.0,687.0
5367,YALI0_F07711g,YALI1_F11049g,1143.0,1143.0
5368,YALI0_F07733g,YALI1_F11080g,805.0,805.0
5369,YALI0_F07755g,YALI1_F11093g,387.0,387.0
5370,YALI0_F07777g,YALI1_F11141g,1168.0,1168.0
5371,YALI0_F07799g,YALI1_F11186g,1345.0,1345.0
5372,YALI0_F07821g,YALI1_F11199g,366.0,366.0
5373,YALI0_F07843g,YALI1_F11224g,997.0,997.0
5374,YALI0_F07865g,YALI1_F11243g,797.0,797.0
5375,YALI0_F07887g,YALI1_F11261g,638.0,638.0
5376,YALI0_F07909g,YALI1_F11277g,394.0,394.0
5377,YALI0_F07931g,YALI1_F11292g,643.0,643.0
5378,YALI0_F07953g,YALI1_F11308g,339.0,339.0
5379,YALI0_F07975g,YALI1_F11313g,450.0,450.0
5380,YALI0_F08019g,YALI1_F11330g,558.0,558.0
5381,YALI0_F08041g,YALI1_F11363g,459.0,459.0
5382,YALI0_F08063g,YALI1_F11396g,1011.0,1011.0
5383,YALI0_F08085g,YALI1_F11417g,723.0,723.0
5384,YALI0_F08107g,YALI1_F11449g,1399.0,1399.0
5385,YALI0_F08129g,YALI1_F11481g,697.0,697.0
5386,YALI0_F08151g,YALI1_F11493g,1057.0,1057.0
5387,YALI0_F08165g,YALI1_F11553g,2345.0,2345.0
5388,YALI0_F08195g,YALI1_F11583g,516.0,516.0
5389,YALI0_F08217g,YALI1_F11605g,644.0,644.0
5390,YALI0_F08283g,YALI1_F11635g,869.0,869.0
5391,YALI0_F08305g,YALI1_F11658g,1057.0,1057.0
5392,YALI0_F08327g,YALI1_F11689g,257.0,257.0
5393,YALI0_F08349g,YALI1_F11729g,1642.0,1642.0
5394,YALI0_F08371g,YALI1_F11781g,1699.0,1699.0
5395,YALI0_F08393g,YALI1_F11787g,324.0,324.0
5396,YALI0_F08415g,YALI1_F11827g,1129.0,1129.0
5397,YALI0_F08459g,YALI1_F11871g,201.0,201.0
5398,YALI0_F08481g,YALI1_F11878g,151.0,151.0
5399,YALI0_F08503g,YALI1_F11905g,741.0,741.0
5400,YALI0_F08525g,YALI1_F11907g,391.0,391.0
5401,YALI0_F08569g,YALI1_F11930g,430.0,430.0
5402,YALI0_F08591g,YALI1_F11956g,1478.0,1478.0
5403,YALI0_F08613g,YALI1_F12013g,840.0,840.0
5404,YALI0_F08635g,YALI1_F12033g,1235.0,1235.0
5405,YALI0_F08657g,YALI1_F12080g,1407.0,1407.0
5406,YALI0_F08679g,YALI1_F12089g,2022.0,2022.0
5407,YALI0_F08701g,YALI1_F12138g,789.0,789.0
5408,YALI0_F08723g,YALI1_F12176g,734.0,734.0
5409,YALI0_F08789g,YALI1_F12254g,2177.0,2177.0
5410,YALI0_F08811g,YALI1_F12312g,2076.0,2076.0
5411,YALI0_F08833g,YALI1_F12330g,1431.0,1431.0
5412,YALI0_F08855g,YALI1_F12365g,2973.0,2973.0
5413,YALI0_F08877g,YALI1_F12422g,305.0,305.0
5414,YALI0_F08899g,YALI1_F12434g,1873.0,1873.0
5415,YALI0_F08921g,YALI1_F12478g,852.0,852.0
5416,YALI0_F08943g,YALI1_F12504g,753.0,753.0
5417,YALI0_F08965g,YALI1_F12535g,469.0,469.0
5418,YALI0_F08987g,YALI1_F12562g,1395.0,1395.0
5419,YALI0_F09009g,YALI1_F12578g,1467.0,1467.0
5420,YALI0_F09031g,YALI1_F12616g,1083.0,1083.0
5421,YALI0_F09053g,YALI1_F12635g,825.0,825.0
5422,YALI0_F09075g,YALI1_F12649g,662.0,662.0
5423,YALI0_F09097g,YALI1_F12666g,703.0,703.0
5424,YALI0_F09141g,YALI1_F12757g,2511.0,2511.0
5425,YALI0_F09163g,YALI1_F12810g,803.0,803.0
5426,YALI0_F09185g,YALI1_F12842g,1073.0,1073.0
5427,YALI0_F09229g,YALI1_F12874g,293.0,293.0
5428,YALI0_F09251g,YALI1_F12895g,638.0,638.0
5429,YALI0_F09273g,YALI1_F12917g,1156.0,1156.0
5430,YALI0_F09295g,YALI1_F12946g,584.0,584.0
5431,YALI0_F09317g,YALI1_F12951g,611.0,611.0
5432,YALI0_F09339g,YALI1_F12969g,440.0,440.0
5433,YALI0_F09361g,YALI1_F12983g,312.0,312.0
5434,YALI0_F09383g,YALI1_F13001g,285.0,285.0
5435,YALI0_F09405g,YALI1_F13017g,375.0,375.0
5436,YALI0_F09427g,YALI1_F13023g,356.0,356.0
5437,YALI0_F09449g,YALI1_F13039g,503.0,503.0
5438,YALI0_F09471g,YALI1_F13046g,506.0,506.0
5439,YALI0_F09493g,YALI1_F13072g,1142.0,1142.0
5440,YALI0_F09515g,YALI1_F13079g,287.0,287.0
5441,YALI0_F09537g,YALI1_F13088g,361.0,361.0
5442,YALI0_F09559g,YALI1_F13097g,1689.0,1689.0
5443,YALI0_F09581g,YALI1_F13134g,1211.0,1211.0
5444,YALI0_F09603g,YALI1_F13170g,780.0,780.0
5445,YALI0_F09625g,YALI1_F13202g,488.0,488.0
5446,YALI0_F09647g,YALI1_F13211g,261.0,261.0
5447,YALI0_F09669g,YALI1_F13220g,435.0,435.0
5448,YALI0_F09691g,YALI1_F13268g,1813.0,1813.0
5449,YALI0_F09746g,YALI1_F13339g,2619.0,2619.0
5450,YALI0_F09768g,YALI1_F13366g,183.0,183.0
5451,YALI0_F09790g,YALI1_F13373g,305.0,305.0
5452,YALI0_F09812g,YALI1_F13384g,329.0,329.0
5453,YALI0_F09834g,YALI1_F13395g,1932.0,1932.0
5454,YALI0_F09856g,YALI1_F13446g,1088.0,1088.0
5455,YALI0_F09878g,YALI1_F13452g,739.0,739.0
5456,YALI0_F09944g,YALI1_F13476g,369.0,369.0
5457,YALI0_F09966g,YALI1_F13505g,1058.0,1058.0
5458,YALI0_F09988g,YALI1_F13526g,666.0,666.0
5459,YALI0_F10010g,YALI1_F13550g,1696.0,1696.0
5460,YALI0_F10032g,YALI1_F13579g,413.0,413.0
5461,YALI0_F10054g,YALI1_F13597g,458.0,458.0
5462,YALI0_F10076g,YALI1_F13602g,568.0,568.0
5463,YALI0_F10098g,YALI1_F13644g,2243.0,2243.0
5464,YALI0_F10131g,YALI1_F13691g,1499.0,1499.0
5465,YALI0_F10153g,YALI1_F13719g,846.0,846.0
5466,YALI0_F10175g,YALI1_F13793g,491.0,491.0
5467,YALI0_F10197g,YALI1_F13875g,692.0,692.0
5468,YALI0_F10219g,YALI1_F13908g,328.0,328.0
5469,YALI0_F10241g,YALI1_F13953g,1583.0,1583.0
5470,YALI0_F10285g,YALI1_F14009g,854.0,854.0
5471,YALI0_F10307g,YALI1_F14024g,868.0,868.0
5472,YALI0_F10373g,YALI1_F14072g,346.0,346.0
5473,YALI0_F10439g,YALI1_F14107g,345.0,345.0
5474,YALI0_F10461g,YALI1_F14136g,1882.0,1882.0
5475,YALI0_F10483g,YALI1_F14168g,224.0,224.0
5476,YALI0_F10505g,YALI1_F14175g,672.0,672.0
5477,YALI0_F10527g,YALI1_F14201g,181.0,179.0
5478,YALI0_F10541g,YALI1_F14213g,615.0,615.0
5479,YALI0_F10549g,YALI1_F14239g,900.0,900.0
5480,YALI0_F10615g,YALI1_F14290g,552.0,552.0
5481,YALI0_F10637g,YALI1_F14303g,219.0,219.0
5482,YALI0_F10659g,YALI1_F14342g,1867.0,1867.0
5483,YALI0_F10703g,YALI1_F14368g,847.0,847.0
5484,YALI0_F10725g,YALI1_F14374g,1361.0,1361.0
5485,YALI0_F10747g,YALI1_F14403g,399.0,399.0
5486,YALI0_F10769g,YALI1_F14409g,532.0,532.0
5487,YALI0_F10824g,YALI1_F14443g,411.0,411.0
5488,YALI0_F10857g,YALI1_F14495g,1458.0,1458.0
5489,YALI0_F10901g,YALI1_F14542g,1565.0,1565.0
5490,YALI0_F10923g,YALI1_F14583g,1129.0,1129.0
5491,YALI0_F10945g,YALI1_F14625g,2709.0,2709.0
5492,YALI0_F11011g,YALI1_F14650g,875.0,875.0
5493,YALI0_F11033g,YALI1_F14688g,925.0,925.0
5494,YALI0_F11055g,YALI1_F14712g,307.0,307.0
5495,YALI0_F11077g,YALI1_F14729g,181.0,181.0
5496,YALI0_F11099g,YALI1_F14746g,626.0,626.0
5497,YALI0_F11121g,YALI1_F14766g,563.0,563.0
5498,YALI0_F11143g,YALI1_F14793g,1363.0,1363.0
5499,YALI0_F11165g,YALI1_F14805g,1271.0,1271.0
5500,YALI0_F11187g,YALI1_F14827g,867.0,867.0
5501,YALI0_F11209g,YALI1_F14850g,565.0,565.0
5502,YALI0_F11231g,YALI1_F14882g,1570.0,1570.0
5503,YALI0_F11253g,YALI1_F14900g,1665.0,1665.0
5504,YALI0_F11275g,YALI1_F14933g,160.0,160.0
5505,YALI0_F11297g,YALI1_F14958g,636.0,636.0
5506,YALI0_F11319g,YALI1_F15017g,1857.0,1857.0
5507,YALI0_F11363g,YALI1_F15038g,424.0,424.0
5508,YALI0_F11385g,YALI1_F15070g,1424.0,1424.0
5509,YALI0_F11407g,YALI1_F15108g,471.0,471.0
5510,YALI0_F11429g,YALI1_F15141g,709.0,709.0
5511,YALI0_F11473g,YALI1_F15186g,1066.0,1066.0
5512,YALI0_F11487g,YALI1_F15218g,693.0,693.0
5513,YALI0_F11517g,YALI1_F15265g,1365.0,1365.0
5514,YALI0_F11539g,YALI1_F15291g,850.0,850.0
5515,YALI0_F11561g,YALI1_F15311g,404.0,404.0
5516,YALI0_F11583g,YALI1_F15334g,660.0,660.0
5517,YALI0_F11605g,YALI1_F15352g,400.0,400.0
5518,YALI0_F11649g,YALI1_F15403g,728.0,728.0
5519,YALI0_F11671g,YALI1_F15418g,548.0,548.0
5520,YALI0_F11693g,YALI1_F15449g,1171.0,1171.0
5521,YALI0_F11737g,YALI1_F15477g,488.0,488.0
5522,YALI0_F11759g,YALI1_F15517g,928.0,928.0
5523,YALI0_F11781g,YALI1_F15533g,595.0,595.0
5524,YALI0_F11803g,YALI1_F15568g,958.0,958.0
5525,YALI0_F11825g,YALI1_F15641g,1540.0,1540.0
5526,YALI0_F11847g,YALI1_F15692g,1501.0,1501.0
5527,YALI0_F11869g,YALI1_F15708g,1742.0,1742.0
5528,YALI0_F11891g,YALI1_F15745g,586.0,586.0
5529,YALI0_F11913g,YALI1_F15769g,794.0,794.0
5530,YALI0_F11935g,YALI1_F15781g,419.0,419.0
5531,YALI0_F11957g,YALI1_F15793g,295.0,295.0
5532,YALI0_F11979g,YALI1_F15827g,474.0,475.0
5533,YALI0_F12001g,YALI1_F15859g,273.0,273.0
5534,YALI0_F12023g,YALI1_F15878g,813.0,813.0
5535,YALI0_F12045g,YALI1_F15886g,345.0,345.0
5536,YALI0_F12067g,YALI1_F15905g,637.0,637.0
5537,YALI0_F12089g,YALI1_F15961g,3182.0,3182.0
5538,YALI0_F12111g,YALI1_F15990g,968.0,968.0
5539,YALI0_F12133g,YALI1_F16005g,333.0,333.0
5540,YALI0_F12155g,YALI1_F16035g,1588.0,1588.0
5541,YALI0_F12177g,YALI1_F16045g,718.0,718.0
5542,YALI0_F12199g,YALI1_F16069g,1267.0,1267.0
5543,YALI0_F12221g,YALI1_F16117g,1668.0,1668.0
5544,YALI0_F12243g,YALI1_F16158g,451.0,451.0
5545,YALI0_F12287g,YALI1_F16270g,898.0,898.0
5546,YALI0_F12331g,YALI1_F16478g,493.0,493.0
5547,YALI0_F12353g,YALI1_F16568g,540.0,540.0
5548,YALI0_F12375g,YALI1_F16600g,1250.0,1250.0
5549,YALI0_F12397g,YALI1_F16614g,1306.0,1306.0
5550,YALI0_F12463g,YALI1_F16656g,1593.0,1593.0
5551,YALI0_F12507g,YALI1_F16702g,674.0,674.0
5552,YALI0_F12529g,YALI1_F16717g,793.0,793.0
5553,YALI0_F12551g,YALI1_F16743g,964.0,964.0
5554,YALI0_F12573g,YALI1_F16796g,1382.0,1382.0
5555,YALI0_F12595g,YALI1_F16856g,1345.0,1345.0
5556,YALI0_F12617g,YALI1_F16915g,831.0,831.0
5557,YALI0_F12639g,YALI1_F16984g,3190.0,3190.0
5558,YALI0_F12661g,YALI1_F17004g,922.0,922.0
5559,YALI0_F12683g,YALI1_F17025g,342.0,342.0
5560,YALI0_F12705g,YALI1_F17034g,1440.0,1440.0
5561,YALI0_F12727g,YALI1_F17066g,621.0,621.0
5562,YALI0_F12749g,YALI1_F17082g,747.0,747.0
5563,YALI0_F12771g,YALI1_F17103g,752.0,752.0
5564,YALI0_F12793g,YALI1_F17138g,2823.0,2823.0
5565,YALI0_F12815g,YALI1_F17203g,1140.0,1140.0
5566,YALI0_F12837g,YALI1_F17265g,2452.0,2452.0
5567,YALI0_F12925g,YALI1_F17337g,918.0,918.0
5568,YALI0_F12947g,YALI1_F17369g,593.0,593.0
5569,YALI0_F12969g,YALI1_F17383g,1731.0,1731.0
5570,YALI0_F12991g,YALI1_F17431g,885.0,885.0
5571,YALI0_F13013g,YALI1_F17472g,736.0,736.0
5572,YALI0_F13035g,YALI1_F17491g,347.0,347.0
5573,YALI0_F13057g,YALI1_F17496g,1085.0,1085.0
5574,YALI0_F13068g,YALI1_F17520g,287.0,287.0
5575,YALI0_F13079g,YALI1_F17522g,1104.0,1104.0
5576,YALI0_F13101g,YALI1_F17547g,234.0,234.0
5577,YALI0_F13123g,YALI1_F17549g,651.0,651.0
5578,YALI0_F13145g,YALI1_F17569g,548.0,548.0
5579,YALI0_F13167g,YALI1_F17603g,1257.0,1257.0
5580,YALI0_F13189g,YALI1_F17637g,2000.0,2000.0
5581,YALI0_F13211g,YALI1_F17657g,2684.0,2684.0
5582,YALI0_F13233g,YALI1_F17706g,426.0,426.0
5583,YALI0_F13255g,YALI1_F17709g,385.0,385.0
5584,YALI0_F13277g,YALI1_F17756g,2321.0,2321.0
5585,YALI0_F13299g,YALI1_F17788g,1483.0,1483.0
5586,YALI0_F13321g,YALI1_F17805g,1694.0,1694.0
5587,YALI0_F13343g,YALI1_F17836g,4266.0,4266.0
5588,YALI0_F13354g,YALI1_F17907g,225.0,225.0
5589,YALI0_F13365g,YALI1_F17912g,455.0,455.0
5590,YALI0_F13387g,YALI1_F17930g,638.0,638.0
5591,YALI0_F13409g,YALI1_F17949g,1057.0,1057.0
5592,YALI0_F13431g,YALI1_F17953g,464.0,464.0
5593,YALI0_F13453g,YALI1_F17962g,727.0,727.0
5594,YALI0_F13475g,YALI1_F17988g,815.0,815.0
5595,YALI0_F13497g,YALI1_F18023g,810.0,810.0
5596,YALI0_F13519g,YALI1_F18081g,3173.0,3173.0
5597,YALI0_F13541g,YALI1_F18105g,600.0,600.0
5598,YALI0_F13585g,YALI1_F18122g,1289.0,1289.0
5599,YALI0_F13607g,YALI1_F18152g,1243.0,1243.0
5600,YALI0_F13629g,YALI1_F18202g,1946.0,1946.0
5601,YALI0_F13651g,YALI1_F18239g,802.0,802.0
5602,YALI0_F13673g,YALI1_F18276g,2103.0,2103.0
5603,YALI0_F13695g,YALI1_F18357g,2277.0,2277.0
5604,YALI0_F13717g,YALI1_F18381g,2506.0,2506.0
5605,YALI0_F13739g,YALI1_F18429g,1098.0,1098.0
5606,YALI0_F13761g,YALI1_F18459g,820.0,820.0
5607,YALI0_F13783g,YALI1_F18524g,3395.0,3395.0
5608,YALI0_F13805g,YALI1_F18550g,1961.0,1961.0
5609,YALI0_F13937g,YALI1_F18740g,764.0,764.0
5610,YALI0_F13959g,YALI1_F18766g,1786.0,1786.0
5611,YALI0_F13981g,YALI1_F18835g,1085.0,1085.0
5612,YALI0_F14025g,YALI1_F18897g,2157.0,2157.0
5613,YALI0_F14047g,YALI1_F18920g,778.0,778.0
5614,YALI0_F14069g,YALI1_F18943g,671.0,671.0
5615,YALI0_F14091g,YALI1_F18947g,894.0,894.0
5616,YALI0_F14113g,YALI1_F18979g,1106.0,1106.0
5617,YALI0_F14135g,YALI1_F19007g,644.0,644.0
5618,YALI0_F14157g,YALI1_F19015g,411.0,411.0
5619,YALI0_F14179g,YALI1_F19047g,1912.0,1912.0
5620,YALI0_F14201g,YALI1_F19058g,463.0,463.0
5621,YALI0_F14223g,YALI1_F19090g,748.0,748.0
5622,YALI0_F14245g,YALI1_F19106g,562.0,562.0
5623,YALI0_F14267g,YALI1_F19126g,759.0,759.0
5624,YALI0_F14289g,YALI1_F19140g,389.0,389.0
5625,YALI0_F14311g,YALI1_F19153g,692.0,692.0
5626,YALI0_F14333g,YALI1_F19169g,934.0,934.0
5627,YALI0_F14355g,YALI1_F19180g,546.0,546.0
5628,YALI0_F14377g,YALI1_F19192g,959.0,959.0
5629,YALI0_F14399g,YALI1_F19216g,563.0,563.0
5630,YALI0_F14421g,YALI1_F19218g,521.0,521.0
5631,YALI0_F14443g,YALI1_F19244g,959.0,959.0
5632,YALI0_F14465g,YALI1_F19249g,281.0,281.0
5633,YALI0_F14487g,YALI1_F19268g,1884.0,1884.0
5634,YALI0_F14509g,YALI1_F19345g,2512.0,2512.0
5635,YALI0_F14531g,YALI1_F19370g,755.0,755.0
5636,YALI0_F14553g,YALI1_F19381g,1219.0,1219.0
5637,YALI0_F14575g,YALI1_F19478g,2165.0,2165.0
5638,YALI0_F14597g,YALI1_F19500g,1906.0,1906.0
5639,YALI0_F14619g,YALI1_F19556g,509.0,509.0
5640,YALI0_F14641g,YALI1_F19579g,683.0,683.0
5641,YALI0_F14685g,YALI1_F19610g,390.0,390.0
5642,YALI0_F14707g,YALI1_F19635g,3288.0,3288.0
5643,YALI0_F14729g,YALI1_F19697g,734.0,734.0
5644,YALI0_F14751g,YALI1_F19717g,573.0,573.0
5645,YALI0_F14773g,YALI1_F19720g,1416.0,1416.0
5646,YALI0_F14795g,YALI1_F19746g,957.0,957.0
5647,YALI0_F14817g,YALI1_F19764g,1670.0,1670.0
5648,YALI0_F14839g,YALI1_F19805g,1092.0,1092.0
5649,YALI0_F14861g,YALI1_F19811g,436.0,436.0
5650,YALI0_F14883g,YALI1_F19841g,1384.0,1384.0
5651,YALI0_F14905g,YALI1_F19853g,270.0,270.0
5652,YALI0_F14927g,YALI1_F19899g,1640.0,1640.0
5653,YALI0_F14949g,YALI1_F19938g,540.0,540.0
5654,YALI0_F14971g,YALI1_F20010g,227.0,227.0
5655,YALI0_F14993g,YALI1_F20047g,256.0,256.0
5656,YALI0_F15015g,YALI1_F20059g,245.0,246.0
5657,YALI0_F15037g,YALI1_F20086g,799.0,799.0
5658,YALI0_F15059g,YALI1_F20123g,646.0,646.0
5659,YALI0_F15081g,YALI1_F20168g,1508.0,1508.0
5660,YALI0_F15103g,YALI1_F20177g,171.0,171.0
5661,YALI0_F15125g,YALI1_F20233g,1947.0,1947.0
5662,YALI0_F15147g,YALI1_F20330g,1484.0,1484.0
5663,YALI0_F15169g,YALI1_F20378g,1650.0,1650.0
5664,YALI0_F15191g,YALI1_F20426g,1228.0,1228.0
5665,YALI0_F15213g,YALI1_F20457g,823.0,823.0
5666,YALI0_F15235g,YALI1_F20462g,558.0,558.0
5667,YALI0_F15257g,YALI1_F20589g,602.0,602.0
5668,YALI0_F15279g,YALI1_F20600g,451.0,451.0
5669,YALI0_F15323g,YALI1_F20616g,618.0,618.0
5670,YALI0_F15345g,YALI1_F20637g,1123.0,1123.0
5671,YALI0_F15367g,YALI1_F20669g,2060.0,2060.0
5672,YALI0_F15389g,YALI1_F20712g,819.0,819.0
5673,YALI0_F15411g,YALI1_F20742g,862.0,862.0
5674,YALI0_F15433g,YALI1_F20788g,750.0,750.0
5675,YALI0_F15477g,YALI1_F20820g,677.0,677.0
5676,YALI0_F15543g,YALI1_F20885g,1083.0,1083.0
5677,YALI0_F15587g,YALI1_F20914g,655.0,655.0
5678,YALI0_F15609g,YALI1_F20943g,762.0,762.0
5679,YALI0_F15631g,YALI1_F20965g,455.0,455.0
5680,YALI0_F15653g,YALI1_F21002g,1973.0,1973.0
5681,YALI0_F15697g,YALI1_F21174g,488.0,488.0
5682,YALI0_F15719g,YALI1_F21192g,426.0,426.0
5683,YALI0_F15741g,YALI1_F21210g,817.0,817.0
5684,YALI0_F15763g,YALI1_F21224g,1655.0,1655.0
5685,YALI0_F15785g,YALI1_F21261g,747.0,747.0
5686,YALI0_F15807g,YALI1_F21279g,729.0,729.0
5687,YALI0_F15829g,YALI1_F21315g,937.0,937.0
5688,YALI0_F15851g,YALI1_F21322g,1066.0,1066.0
5689,YALI0_F15873g,YALI1_F21362g,1011.0,1011.0
5690,YALI0_F15895g,YALI1_F21381g,429.0,429.0
5691,YALI0_F15917g,YALI1_F21396g,279.0,279.0
5692,YALI0_F15939g,YALI1_F21426g,1517.0,1517.0
5693,YALI0_F15961g,YALI1_F21453g,498.0,498.0
5694,YALI0_F15983g,YALI1_F21467g,760.0,760.0
5695,YALI0_F16005g,YALI1_F21482g,717.0,717.0
5696,YALI0_F16027g,YALI1_F21504g,1741.0,1741.0
5697,YALI0_F16049g,YALI1_F21540g,642.0,642.0
5698,YALI0_F16071g,YALI1_F21547g,237.0,237.0
5699,YALI0_F16093g,YALI1_F21567g,827.0,827.0
